task_name,s_time,e_time,diff_time,seconds
LOAD,2014-11-19 11:17:30.370064,2014-11-19 11:29:50.588429,00:12:20.218365,740.218365
PERF.POWER.RF1,2014-11-19 11:29:53.050663,2014-11-19 11:30:09.324446,00:00:16.273783,16.273783
PERF.POWER.Q14,2014-11-19 11:30:09.346656,2014-11-19 11:30:21.927892,00:00:12.581236,12.581236
PERF.POWER.Q2,2014-11-19 11:30:21.94302,2014-11-19 11:30:28.362026,00:00:06.419006,6.419006
PERF.POWER.Q9,2014-11-19 11:30:28.383834,2014-11-19 11:32:00.678586,00:01:32.294752,92.294752
PERF.POWER.Q20,2014-11-19 11:32:00.695891,2014-11-19 11:32:09.168564,00:00:08.472673,8.472673
PERF.POWER.Q6,2014-11-19 11:32:09.18491,2014-11-19 11:32:24.386323,00:00:15.201413,15.201413
PERF.POWER.Q17,2014-11-19 11:32:24.408501,2014-11-19 11:32:24.928926,00:00:00.520425,0.520425
PERF.POWER.Q18,2014-11-19 11:32:24.944557,2014-11-19 11:33:18.126683,00:00:53.182126,53.182126
PERF.POWER.Q8,2014-11-19 11:33:18.146002,2014-11-19 11:33:27.646197,00:00:09.500195,9.500195
PERF.POWER.Q21,2014-11-19 11:33:27.664754,2014-11-19 11:34:04.995716,00:00:37.330962,37.330962
PERF.POWER.Q13,2014-11-19 11:34:05.011097,2014-11-19 11:34:27.013906,00:00:22.002809,22.002809
PERF.POWER.Q3,2014-11-19 11:34:27.033267,2014-11-19 11:34:53.785925,00:00:26.752658,26.752658
PERF.POWER.Q22,2014-11-19 11:34:53.803994,2014-11-19 11:35:00.617684,00:00:06.81369,6.81369
PERF.POWER.Q16,2014-11-19 11:35:00.637345,2014-11-19 11:35:10.594354,00:00:09.957009,9.957009
PERF.POWER.Q4,2014-11-19 11:35:10.611517,2014-11-19 11:35:19.311886,00:00:08.700369,8.700369
PERF.POWER.Q11,2014-11-19 11:35:19.330644,2014-11-19 11:35:21.494393,00:00:02.163749,2.163749
PERF.POWER.Q15,2014-11-19 11:35:21.515818,2014-11-19 11:35:42.717665,00:00:21.201847,21.201847
PERF.POWER.Q1,2014-11-19 11:35:42.735536,2014-11-19 11:37:08.896456,00:01:26.16092,86.16092
PERF.POWER.Q10,2014-11-19 11:37:08.915559,2014-11-19 11:37:33.221339,00:00:24.30578,24.30578
PERF.POWER.Q19,2014-11-19 11:37:33.242728,2014-11-19 11:37:33.857023,00:00:00.614295,0.614295
PERF.POWER.Q5,2014-11-19 11:37:33.878627,2014-11-19 11:37:48.723486,00:00:14.844859,14.844859
PERF.POWER.Q7,2014-11-19 11:37:48.74433,2014-11-19 11:38:05.518098,00:00:16.773768,16.773768
PERF.POWER.Q12,2014-11-19 11:38:05.538439,2014-11-19 11:38:27.752947,00:00:22.214508,22.214508
PERF.POWER.RF2,2014-11-19 11:38:27.76107,2014-11-19 11:39:00.678829,00:00:32.917759,32.917759
PERF.POWER,2014-11-19 11:29:53.044073,2014-11-19 11:39:00.688759,00:09:07.644686,547.644686
